,y
30213,-0.3539381343271214
9068,2.825352520719812
7499,-0.3539381343271214
577,-0.3539381343271214
35423,2.825352520719812
21502,-0.3539381343271214
1896,-0.3539381343271214
35738,2.825352520719812
27993,-0.3539381343271214
15846,-0.3539381343271214
35893,2.825352520719812
35574,-0.3539381343271214
29886,-0.3539381343271214
21441,-0.3539381343271214
20532,-0.3539381343271214
17772,-0.3539381343271214
17402,-0.3539381343271214
17843,-0.3539381343271214
1694,-0.3539381343271214
22803,-0.3539381343271214
162,-0.3539381343271214
9165,-0.3539381343271214
8383,-0.3539381343271214
4713,-0.3539381343271214
22481,-0.3539381343271214
12430,-0.3539381343271214
33458,-0.3539381343271214
22467,-0.3539381343271214
12526,-0.3539381343271214
3718,-0.3539381343271214
1401,-0.3539381343271214
8601,-0.3539381343271214
30855,-0.3539381343271214
6301,-0.3539381343271214
17217,-0.3539381343271214
4472,-0.3539381343271214
37363,-0.3539381343271214
25783,-0.3539381343271214
29101,-0.3539381343271214
460,-0.3539381343271214
23180,-0.3539381343271214
28575,-0.3539381343271214
11310,-0.3539381343271214
17069,-0.3539381343271214
10976,-0.3539381343271214
37055,2.825352520719812
27616,-0.3539381343271214
21293,-0.3539381343271214
35879,2.825352520719812
8082,-0.3539381343271214
5514,-0.3539381343271214
1332,-0.3539381343271214
31735,-0.3539381343271214
19066,-0.3539381343271214
2127,-0.3539381343271214
17628,2.825352520719812
36558,2.825352520719812
20500,-0.3539381343271214
8663,-0.3539381343271214
13520,-0.3539381343271214
17567,-0.3539381343271214
6461,-0.3539381343271214
27338,-0.3539381343271214
37757,-0.3539381343271214
8744,-0.3539381343271214
30848,-0.3539381343271214
33813,2.825352520719812
35251,-0.3539381343271214
25857,2.825352520719812
18916,2.825352520719812
14198,2.825352520719812
24073,-0.3539381343271214
17092,-0.3539381343271214
36140,-0.3539381343271214
9371,-0.3539381343271214
13206,-0.3539381343271214
33723,-0.3539381343271214
36508,-0.3539381343271214
34277,2.825352520719812
3526,-0.3539381343271214
3665,-0.3539381343271214
29918,-0.3539381343271214
5572,-0.3539381343271214
3413,-0.3539381343271214
307,-0.3539381343271214
17038,-0.3539381343271214
24103,-0.3539381343271214
12326,-0.3539381343271214
10802,-0.3539381343271214
213,-0.3539381343271214
16193,-0.3539381343271214
4047,-0.3539381343271214
33768,-0.3539381343271214
26253,-0.3539381343271214
3396,-0.3539381343271214
11458,-0.3539381343271214
27127,-0.3539381343271214
26236,-0.3539381343271214
33077,-0.3539381343271214
2767,-0.3539381343271214
11606,-0.3539381343271214
18074,-0.3539381343271214
33191,-0.3539381343271214
25799,2.825352520719812
28059,2.825352520719812
11923,-0.3539381343271214
9492,-0.3539381343271214
29790,-0.3539381343271214
21419,-0.3539381343271214
16845,-0.3539381343271214
7941,-0.3539381343271214
14968,-0.3539381343271214
19905,-0.3539381343271214
13448,-0.3539381343271214
37502,2.825352520719812
31564,-0.3539381343271214
29396,-0.3539381343271214
10963,-0.3539381343271214
35713,-0.3539381343271214
1763,-0.3539381343271214
7978,-0.3539381343271214
5500,-0.3539381343271214
17405,-0.3539381343271214
24862,2.825352520719812
28096,2.825352520719812
17689,-0.3539381343271214
34222,2.825352520719812
37296,2.825352520719812
30529,-0.3539381343271214
29385,-0.3539381343271214
15055,-0.3539381343271214
65,-0.3539381343271214
22690,-0.3539381343271214
16990,-0.3539381343271214
20803,-0.3539381343271214
10228,-0.3539381343271214
30812,-0.3539381343271214
38062,2.825352520719812
27770,-0.3539381343271214
1861,-0.3539381343271214
27137,-0.3539381343271214
9671,-0.3539381343271214
19601,-0.3539381343271214
27118,-0.3539381343271214
21432,-0.3539381343271214
19014,2.825352520719812
4633,-0.3539381343271214
35601,-0.3539381343271214
22163,-0.3539381343271214
5228,-0.3539381343271214
23675,-0.3539381343271214
22780,-0.3539381343271214
7740,-0.3539381343271214
1347,-0.3539381343271214
24244,-0.3539381343271214
22886,-0.3539381343271214
7197,-0.3539381343271214
26680,-0.3539381343271214
23948,-0.3539381343271214
19379,-0.3539381343271214
34433,-0.3539381343271214
12566,-0.3539381343271214
839,-0.3539381343271214
29157,-0.3539381343271214
30160,-0.3539381343271214
18383,-0.3539381343271214
9103,-0.3539381343271214
11789,-0.3539381343271214
28978,-0.3539381343271214
5766,-0.3539381343271214
6812,2.825352520719812
14261,-0.3539381343271214
35991,-0.3539381343271214
8677,-0.3539381343271214
21449,-0.3539381343271214
14316,-0.3539381343271214
5000,-0.3539381343271214
29789,-0.3539381343271214
28487,-0.3539381343271214
17664,-0.3539381343271214
14030,-0.3539381343271214
29896,-0.3539381343271214
33025,-0.3539381343271214
36302,-0.3539381343271214
26249,-0.3539381343271214
21794,-0.3539381343271214
18845,-0.3539381343271214
17137,-0.3539381343271214
31163,-0.3539381343271214
18306,-0.3539381343271214
22744,-0.3539381343271214
32846,-0.3539381343271214
19021,2.825352520719812
32485,-0.3539381343271214
28929,2.825352520719812
4589,-0.3539381343271214
3930,-0.3539381343271214
28125,-0.3539381343271214
16933,-0.3539381343271214
29736,-0.3539381343271214
25252,-0.3539381343271214
280,-0.3539381343271214
35507,2.825352520719812
18411,-0.3539381343271214
34649,-0.3539381343271214
25110,-0.3539381343271214
30697,-0.3539381343271214
6984,-0.3539381343271214
317,-0.3539381343271214
9943,-0.3539381343271214
10350,-0.3539381343271214
25340,-0.3539381343271214
222,-0.3539381343271214
2853,-0.3539381343271214
37734,-0.3539381343271214
13281,-0.3539381343271214
349,-0.3539381343271214
3936,-0.3539381343271214
18912,-0.3539381343271214
14857,-0.3539381343271214
35960,2.825352520719812
25959,-0.3539381343271214
25981,-0.3539381343271214
5311,-0.3539381343271214
8570,-0.3539381343271214
17806,-0.3539381343271214
36595,-0.3539381343271214
9047,-0.3539381343271214
38022,-0.3539381343271214
25876,-0.3539381343271214
1938,-0.3539381343271214
8526,-0.3539381343271214
26789,-0.3539381343271214
36292,-0.3539381343271214
26451,-0.3539381343271214
6277,-0.3539381343271214
35858,-0.3539381343271214
5530,-0.3539381343271214
13653,-0.3539381343271214
6019,-0.3539381343271214
10706,-0.3539381343271214
11610,-0.3539381343271214
29299,-0.3539381343271214
16067,-0.3539381343271214
11196,-0.3539381343271214
13213,-0.3539381343271214
12194,-0.3539381343271214
15300,-0.3539381343271214
8349,-0.3539381343271214
36303,-0.3539381343271214
22708,-0.3539381343271214
10515,-0.3539381343271214
22926,-0.3539381343271214
20351,-0.3539381343271214
21812,-0.3539381343271214
1862,-0.3539381343271214
23599,-0.3539381343271214
36420,2.825352520719812
20039,-0.3539381343271214
18500,-0.3539381343271214
12472,-0.3539381343271214
19859,-0.3539381343271214
36435,-0.3539381343271214
3234,-0.3539381343271214
596,-0.3539381343271214
17343,-0.3539381343271214
31062,-0.3539381343271214
36757,-0.3539381343271214
15037,-0.3539381343271214
22003,-0.3539381343271214
36569,2.825352520719812
16414,-0.3539381343271214
27992,-0.3539381343271214
18265,-0.3539381343271214
18020,2.825352520719812
6404,-0.3539381343271214
34586,-0.3539381343271214
7863,-0.3539381343271214
7022,-0.3539381343271214
37751,2.825352520719812
23625,-0.3539381343271214
18206,-0.3539381343271214
32744,2.825352520719812
23668,2.825352520719812
465,-0.3539381343271214
34324,-0.3539381343271214
20609,-0.3539381343271214
15134,-0.3539381343271214
18905,-0.3539381343271214
1261,-0.3539381343271214
6866,-0.3539381343271214
9534,-0.3539381343271214
38223,2.825352520719812
18440,-0.3539381343271214
17169,-0.3539381343271214
18094,-0.3539381343271214
37362,-0.3539381343271214
31161,-0.3539381343271214
30232,-0.3539381343271214
35686,-0.3539381343271214
14024,-0.3539381343271214
35526,-0.3539381343271214
20169,-0.3539381343271214
21900,-0.3539381343271214
24254,-0.3539381343271214
37945,2.825352520719812
38135,-0.3539381343271214
29628,-0.3539381343271214
13865,-0.3539381343271214
3242,-0.3539381343271214
22087,-0.3539381343271214
38054,2.825352520719812
33580,-0.3539381343271214
19522,-0.3539381343271214
34917,-0.3539381343271214
25214,-0.3539381343271214
25495,-0.3539381343271214
34525,2.825352520719812
35730,-0.3539381343271214
10684,-0.3539381343271214
25870,-0.3539381343271214
20658,-0.3539381343271214
12021,-0.3539381343271214
37568,-0.3539381343271214
19140,-0.3539381343271214
35473,2.825352520719812
16099,-0.3539381343271214
14189,-0.3539381343271214
3102,-0.3539381343271214
6190,-0.3539381343271214
4212,-0.3539381343271214
17680,-0.3539381343271214
23850,2.825352520719812
5258,-0.3539381343271214
25183,-0.3539381343271214
4358,-0.3539381343271214
24687,-0.3539381343271214
10171,-0.3539381343271214
15228,-0.3539381343271214
19652,-0.3539381343271214
13376,-0.3539381343271214
6299,-0.3539381343271214
20297,-0.3539381343271214
2619,-0.3539381343271214
3817,-0.3539381343271214
19530,-0.3539381343271214
18319,-0.3539381343271214
16427,-0.3539381343271214
22004,-0.3539381343271214
19292,-0.3539381343271214
17074,-0.3539381343271214
21428,-0.3539381343271214
28492,-0.3539381343271214
25257,-0.3539381343271214
29548,-0.3539381343271214
36141,-0.3539381343271214
13892,-0.3539381343271214
31590,-0.3539381343271214
25189,-0.3539381343271214
26767,-0.3539381343271214
9871,-0.3539381343271214
1365,-0.3539381343271214
34396,-0.3539381343271214
21516,-0.3539381343271214
18046,-0.3539381343271214
15717,-0.3539381343271214
3969,-0.3539381343271214
19315,-0.3539381343271214
16996,-0.3539381343271214
20180,-0.3539381343271214
35171,-0.3539381343271214
11629,-0.3539381343271214
4048,-0.3539381343271214
32,-0.3539381343271214
37843,2.825352520719812
31176,-0.3539381343271214
14944,-0.3539381343271214
18189,-0.3539381343271214
13931,-0.3539381343271214
8332,-0.3539381343271214
20617,-0.3539381343271214
15607,-0.3539381343271214
35465,-0.3539381343271214
10833,-0.3539381343271214
30973,-0.3539381343271214
34115,-0.3539381343271214
37955,2.825352520719812
26465,2.825352520719812
2442,-0.3539381343271214
35700,-0.3539381343271214
16675,-0.3539381343271214
23071,-0.3539381343271214
24672,-0.3539381343271214
20638,-0.3539381343271214
25160,-0.3539381343271214
11218,-0.3539381343271214
12012,-0.3539381343271214
29935,-0.3539381343271214
290,-0.3539381343271214
2748,-0.3539381343271214
11439,-0.3539381343271214
18437,-0.3539381343271214
2656,-0.3539381343271214
33250,-0.3539381343271214
17642,-0.3539381343271214
1193,-0.3539381343271214
34230,-0.3539381343271214
9737,-0.3539381343271214
5215,-0.3539381343271214
6719,-0.3539381343271214
19844,-0.3539381343271214
4932,-0.3539381343271214
2403,-0.3539381343271214
7569,-0.3539381343271214
2638,-0.3539381343271214
6413,-0.3539381343271214
22280,-0.3539381343271214
17555,-0.3539381343271214
9961,-0.3539381343271214
14702,-0.3539381343271214
31903,-0.3539381343271214
4312,-0.3539381343271214
5922,-0.3539381343271214
25906,-0.3539381343271214
12857,-0.3539381343271214
35646,-0.3539381343271214
10808,-0.3539381343271214
32558,-0.3539381343271214
29222,-0.3539381343271214
32809,-0.3539381343271214
31120,-0.3539381343271214
36604,-0.3539381343271214
34799,-0.3539381343271214
18759,-0.3539381343271214
2302,-0.3539381343271214
26048,-0.3539381343271214
25400,-0.3539381343271214
31150,-0.3539381343271214
24652,-0.3539381343271214
29824,-0.3539381343271214
3831,-0.3539381343271214
12729,-0.3539381343271214
16201,-0.3539381343271214
29307,-0.3539381343271214
17943,-0.3539381343271214
23703,-0.3539381343271214
21780,-0.3539381343271214
19336,-0.3539381343271214
5657,-0.3539381343271214
37107,-0.3539381343271214
13655,-0.3539381343271214
9444,-0.3539381343271214
37370,2.825352520719812
30496,-0.3539381343271214
31580,-0.3539381343271214
30477,-0.3539381343271214
5174,-0.3539381343271214
8015,-0.3539381343271214
26101,-0.3539381343271214
8709,-0.3539381343271214
4447,-0.3539381343271214
34025,2.825352520719812
30155,-0.3539381343271214
36471,2.825352520719812
26985,-0.3539381343271214
2766,-0.3539381343271214
12512,-0.3539381343271214
34923,-0.3539381343271214
31348,-0.3539381343271214
6616,-0.3539381343271214
31982,-0.3539381343271214
27929,2.825352520719812
15937,2.825352520719812
610,-0.3539381343271214
968,-0.3539381343271214
31173,-0.3539381343271214
21942,-0.3539381343271214
284,-0.3539381343271214
11922,-0.3539381343271214
4342,-0.3539381343271214
28107,-0.3539381343271214
34779,-0.3539381343271214
11202,-0.3539381343271214
22915,-0.3539381343271214
21656,-0.3539381343271214
7930,-0.3539381343271214
4218,2.825352520719812
11260,-0.3539381343271214
3313,-0.3539381343271214
31621,-0.3539381343271214
1328,-0.3539381343271214
10218,-0.3539381343271214
19928,-0.3539381343271214
35962,-0.3539381343271214
5417,-0.3539381343271214
32522,-0.3539381343271214
11454,-0.3539381343271214
22840,-0.3539381343271214
1831,-0.3539381343271214
8477,-0.3539381343271214
15910,-0.3539381343271214
18585,-0.3539381343271214
9832,-0.3539381343271214
11486,2.825352520719812
21952,-0.3539381343271214
20563,-0.3539381343271214
11103,-0.3539381343271214
26894,-0.3539381343271214
25521,-0.3539381343271214
34215,-0.3539381343271214
35405,2.825352520719812
26523,-0.3539381343271214
9526,-0.3539381343271214
10780,-0.3539381343271214
23215,-0.3539381343271214
20742,-0.3539381343271214
18190,-0.3539381343271214
5497,-0.3539381343271214
11329,-0.3539381343271214
9956,-0.3539381343271214
10411,-0.3539381343271214
1047,-0.3539381343271214
22396,-0.3539381343271214
9623,-0.3539381343271214
12788,-0.3539381343271214
9498,-0.3539381343271214
30068,-0.3539381343271214
9202,2.825352520719812
28524,-0.3539381343271214
30796,-0.3539381343271214
6836,-0.3539381343271214
33637,-0.3539381343271214
895,-0.3539381343271214
11564,-0.3539381343271214
979,-0.3539381343271214
32313,-0.3539381343271214
21361,-0.3539381343271214
34697,-0.3539381343271214
19711,-0.3539381343271214
850,-0.3539381343271214
7037,-0.3539381343271214
13018,-0.3539381343271214
18111,-0.3539381343271214
17637,2.825352520719812
8986,-0.3539381343271214
3782,-0.3539381343271214
13011,-0.3539381343271214
26519,-0.3539381343271214
31170,-0.3539381343271214
20712,-0.3539381343271214
18100,-0.3539381343271214
10198,-0.3539381343271214
6970,-0.3539381343271214
28567,-0.3539381343271214
26472,2.825352520719812
1202,-0.3539381343271214
37817,-0.3539381343271214
1164,-0.3539381343271214
5248,-0.3539381343271214
13073,-0.3539381343271214
4031,-0.3539381343271214
17109,-0.3539381343271214
1724,-0.3539381343271214
22501,-0.3539381343271214
15998,-0.3539381343271214
13371,-0.3539381343271214
21136,-0.3539381343271214
20280,-0.3539381343271214
19981,-0.3539381343271214
7034,-0.3539381343271214
23757,-0.3539381343271214
19227,-0.3539381343271214
25208,-0.3539381343271214
1447,-0.3539381343271214
17138,-0.3539381343271214
3347,-0.3539381343271214
19438,-0.3539381343271214
9862,-0.3539381343271214
32855,-0.3539381343271214
22162,-0.3539381343271214
33261,-0.3539381343271214
825,-0.3539381343271214
12591,-0.3539381343271214
3979,-0.3539381343271214
6595,-0.3539381343271214
15935,-0.3539381343271214
9201,-0.3539381343271214
26340,-0.3539381343271214
12042,-0.3539381343271214
9925,-0.3539381343271214
6171,-0.3539381343271214
16650,2.825352520719812
27071,-0.3539381343271214
16874,-0.3539381343271214
28712,-0.3539381343271214
25676,-0.3539381343271214
21521,-0.3539381343271214
36349,2.825352520719812
16089,2.825352520719812
36540,-0.3539381343271214
22127,-0.3539381343271214
26971,-0.3539381343271214
32282,-0.3539381343271214
12998,-0.3539381343271214
20544,-0.3539381343271214
22105,-0.3539381343271214
1145,-0.3539381343271214
12432,-0.3539381343271214
17842,-0.3539381343271214
2494,-0.3539381343271214
666,-0.3539381343271214
4265,-0.3539381343271214
26205,-0.3539381343271214
25033,-0.3539381343271214
24784,2.825352520719812
4953,-0.3539381343271214
36145,2.825352520719812
30031,-0.3539381343271214
33439,2.825352520719812
37715,-0.3539381343271214
16309,-0.3539381343271214
22617,-0.3539381343271214
21116,-0.3539381343271214
17016,-0.3539381343271214
25533,-0.3539381343271214
23433,-0.3539381343271214
17061,-0.3539381343271214
32988,-0.3539381343271214
10732,-0.3539381343271214
17164,-0.3539381343271214
32345,-0.3539381343271214
35915,2.825352520719812
13212,-0.3539381343271214
9145,-0.3539381343271214
36866,2.825352520719812
7564,-0.3539381343271214
29441,-0.3539381343271214
16728,-0.3539381343271214
9606,-0.3539381343271214
19736,-0.3539381343271214
31709,-0.3539381343271214
30642,-0.3539381343271214
13912,-0.3539381343271214
26506,2.825352520719812
31750,-0.3539381343271214
33356,-0.3539381343271214
33044,-0.3539381343271214
24155,-0.3539381343271214
9037,-0.3539381343271214
27360,2.825352520719812
34812,2.825352520719812
26520,-0.3539381343271214
4523,-0.3539381343271214
36380,2.825352520719812
13349,-0.3539381343271214
10462,-0.3539381343271214
35733,-0.3539381343271214
27143,-0.3539381343271214
7204,-0.3539381343271214
19275,-0.3539381343271214
36730,-0.3539381343271214
33869,-0.3539381343271214
12434,-0.3539381343271214
35650,-0.3539381343271214
13946,-0.3539381343271214
22382,-0.3539381343271214
29810,-0.3539381343271214
38004,2.825352520719812
19837,-0.3539381343271214
26974,2.825352520719812
4686,-0.3539381343271214
32316,-0.3539381343271214
33673,-0.3539381343271214
30166,-0.3539381343271214
32035,-0.3539381343271214
7924,-0.3539381343271214
3355,-0.3539381343271214
9761,-0.3539381343271214
8781,-0.3539381343271214
1869,-0.3539381343271214
1845,-0.3539381343271214
31428,2.825352520719812
18954,-0.3539381343271214
33600,-0.3539381343271214
32940,-0.3539381343271214
9271,-0.3539381343271214
23174,-0.3539381343271214
15047,-0.3539381343271214
7403,-0.3539381343271214
9099,-0.3539381343271214
17325,-0.3539381343271214
16518,-0.3539381343271214
8219,-0.3539381343271214
5767,-0.3539381343271214
4889,-0.3539381343271214
19641,-0.3539381343271214
7225,-0.3539381343271214
3792,-0.3539381343271214
2799,2.825352520719812
17871,-0.3539381343271214
36389,-0.3539381343271214
9062,2.825352520719812
37098,2.825352520719812
18687,-0.3539381343271214
13836,-0.3539381343271214
291,-0.3539381343271214
37938,-0.3539381343271214
33848,-0.3539381343271214
36259,-0.3539381343271214
20442,-0.3539381343271214
36850,-0.3539381343271214
3080,-0.3539381343271214
22766,-0.3539381343271214
7594,-0.3539381343271214
17207,-0.3539381343271214
29555,-0.3539381343271214
35775,2.825352520719812
20814,-0.3539381343271214
32566,-0.3539381343271214
10190,-0.3539381343271214
21216,-0.3539381343271214
5284,-0.3539381343271214
16893,-0.3539381343271214
14876,-0.3539381343271214
29122,-0.3539381343271214
34738,-0.3539381343271214
19120,-0.3539381343271214
21935,-0.3539381343271214
7904,-0.3539381343271214
22587,-0.3539381343271214
13079,-0.3539381343271214
30505,-0.3539381343271214
19450,-0.3539381343271214
17671,-0.3539381343271214
35617,2.825352520719812
15054,-0.3539381343271214
29012,-0.3539381343271214
2150,-0.3539381343271214
34717,-0.3539381343271214
32926,-0.3539381343271214
9312,-0.3539381343271214
11235,-0.3539381343271214
10755,-0.3539381343271214
25563,-0.3539381343271214
25307,-0.3539381343271214
5865,-0.3539381343271214
480,-0.3539381343271214
14200,-0.3539381343271214
29811,-0.3539381343271214
31999,-0.3539381343271214
32051,-0.3539381343271214
16289,-0.3539381343271214
32000,-0.3539381343271214
24506,-0.3539381343271214
8038,-0.3539381343271214
3478,-0.3539381343271214
6746,-0.3539381343271214
12403,-0.3539381343271214
13404,-0.3539381343271214
31473,-0.3539381343271214
14333,-0.3539381343271214
35594,2.825352520719812
31084,-0.3539381343271214
37328,2.825352520719812
28110,2.825352520719812
21618,-0.3539381343271214
29311,2.825352520719812
27036,2.825352520719812
14573,-0.3539381343271214
8001,-0.3539381343271214
7423,-0.3539381343271214
7948,-0.3539381343271214
34091,2.825352520719812
31591,2.825352520719812
5384,-0.3539381343271214
36013,2.825352520719812
26495,-0.3539381343271214
38042,2.825352520719812
3112,-0.3539381343271214
19534,-0.3539381343271214
21756,-0.3539381343271214
403,-0.3539381343271214
982,-0.3539381343271214
17936,-0.3539381343271214
13796,-0.3539381343271214
17982,-0.3539381343271214
29916,-0.3539381343271214
33559,-0.3539381343271214
26380,-0.3539381343271214
994,-0.3539381343271214
37184,-0.3539381343271214
31230,-0.3539381343271214
6418,-0.3539381343271214
21647,2.825352520719812
25001,-0.3539381343271214
13585,2.825352520719812
31443,-0.3539381343271214
28095,2.825352520719812
32146,-0.3539381343271214
13612,-0.3539381343271214
13598,-0.3539381343271214
15825,-0.3539381343271214
30932,-0.3539381343271214
35050,-0.3539381343271214
37818,-0.3539381343271214
25058,-0.3539381343271214
26307,2.825352520719812
16727,-0.3539381343271214
14985,-0.3539381343271214
6139,-0.3539381343271214
23079,-0.3539381343271214
2990,-0.3539381343271214
5234,-0.3539381343271214
16456,-0.3539381343271214
28750,-0.3539381343271214
3905,-0.3539381343271214
734,-0.3539381343271214
13774,-0.3539381343271214
17685,-0.3539381343271214
34838,2.825352520719812
32536,-0.3539381343271214
26294,-0.3539381343271214
7054,-0.3539381343271214
12287,-0.3539381343271214
30265,-0.3539381343271214
34166,2.825352520719812
19717,-0.3539381343271214
14603,-0.3539381343271214
19068,-0.3539381343271214
7813,-0.3539381343271214
33514,-0.3539381343271214
118,-0.3539381343271214
91,-0.3539381343271214
30915,-0.3539381343271214
21698,-0.3539381343271214
25843,2.825352520719812
38002,-0.3539381343271214
36548,2.825352520719812
3192,-0.3539381343271214
14959,-0.3539381343271214
16286,-0.3539381343271214
31513,2.825352520719812
23410,-0.3539381343271214
27528,-0.3539381343271214
13654,-0.3539381343271214
5864,-0.3539381343271214
13076,-0.3539381343271214
697,-0.3539381343271214
21162,-0.3539381343271214
31520,-0.3539381343271214
20939,-0.3539381343271214
23501,-0.3539381343271214
30992,-0.3539381343271214
17824,-0.3539381343271214
17558,-0.3539381343271214
11412,-0.3539381343271214
8154,-0.3539381343271214
804,-0.3539381343271214
25948,-0.3539381343271214
28394,-0.3539381343271214
9920,-0.3539381343271214
34118,-0.3539381343271214
34964,-0.3539381343271214
28753,2.825352520719812
9302,-0.3539381343271214
14459,2.825352520719812
27644,-0.3539381343271214
20569,-0.3539381343271214
24636,-0.3539381343271214
14303,-0.3539381343271214
20641,2.825352520719812
24327,-0.3539381343271214
27336,-0.3539381343271214
26866,-0.3539381343271214
30522,-0.3539381343271214
10217,2.825352520719812
30511,-0.3539381343271214
27755,-0.3539381343271214
20301,-0.3539381343271214
32382,-0.3539381343271214
30803,-0.3539381343271214
16824,-0.3539381343271214
18099,-0.3539381343271214
14332,-0.3539381343271214
6261,-0.3539381343271214
36105,2.825352520719812
8363,-0.3539381343271214
1821,-0.3539381343271214
34363,2.825352520719812
29490,2.825352520719812
2205,-0.3539381343271214
10351,-0.3539381343271214
11833,-0.3539381343271214
1889,-0.3539381343271214
36159,-0.3539381343271214
36445,2.825352520719812
4263,-0.3539381343271214
36249,-0.3539381343271214
36820,-0.3539381343271214
27756,-0.3539381343271214
22230,-0.3539381343271214
32002,-0.3539381343271214
5800,-0.3539381343271214
19607,-0.3539381343271214
29107,-0.3539381343271214
27102,-0.3539381343271214
15340,-0.3539381343271214
32331,-0.3539381343271214
17783,-0.3539381343271214
36215,-0.3539381343271214
10326,-0.3539381343271214
29181,-0.3539381343271214
26480,2.825352520719812
5834,-0.3539381343271214
17975,-0.3539381343271214
21142,-0.3539381343271214
23424,-0.3539381343271214
12561,-0.3539381343271214
9625,-0.3539381343271214
14472,-0.3539381343271214
2207,-0.3539381343271214
23767,-0.3539381343271214
31555,-0.3539381343271214
9938,2.825352520719812
27153,-0.3539381343271214
21448,-0.3539381343271214
27842,-0.3539381343271214
16758,-0.3539381343271214
25229,-0.3539381343271214
8365,-0.3539381343271214
20341,-0.3539381343271214
30293,-0.3539381343271214
29004,-0.3539381343271214
36107,2.825352520719812
32178,-0.3539381343271214
16912,-0.3539381343271214
5145,-0.3539381343271214
7419,-0.3539381343271214
33110,-0.3539381343271214
12240,-0.3539381343271214
28728,-0.3539381343271214
29472,-0.3539381343271214
19539,-0.3539381343271214
8394,-0.3539381343271214
34157,-0.3539381343271214
1108,-0.3539381343271214
22586,-0.3539381343271214
36115,2.825352520719812
6661,-0.3539381343271214
26339,-0.3539381343271214
34757,-0.3539381343271214
35990,2.825352520719812
33082,-0.3539381343271214
32625,-0.3539381343271214
7688,-0.3539381343271214
26546,-0.3539381343271214
34027,-0.3539381343271214
20000,-0.3539381343271214
10889,-0.3539381343271214
28100,-0.3539381343271214
26567,-0.3539381343271214
13421,-0.3539381343271214
15736,-0.3539381343271214
18372,2.825352520719812
10441,-0.3539381343271214
30966,-0.3539381343271214
22772,-0.3539381343271214
29541,-0.3539381343271214
8996,-0.3539381343271214
24851,-0.3539381343271214
34521,2.825352520719812
25524,-0.3539381343271214
13136,-0.3539381343271214
22687,-0.3539381343271214
19869,-0.3539381343271214
21846,-0.3539381343271214
24946,-0.3539381343271214
19179,-0.3539381343271214
2501,-0.3539381343271214
10250,-0.3539381343271214
33712,-0.3539381343271214
6317,-0.3539381343271214
22445,-0.3539381343271214
35212,2.825352520719812
22126,-0.3539381343271214
17406,-0.3539381343271214
8801,-0.3539381343271214
9522,-0.3539381343271214
10290,-0.3539381343271214
35001,2.825352520719812
26409,-0.3539381343271214
35040,2.825352520719812
6545,-0.3539381343271214
34390,-0.3539381343271214
28762,-0.3539381343271214
29024,-0.3539381343271214
35832,-0.3539381343271214
10533,-0.3539381343271214
36688,2.825352520719812
14159,-0.3539381343271214
29338,-0.3539381343271214
14704,-0.3539381343271214
37376,-0.3539381343271214
10403,-0.3539381343271214
27563,-0.3539381343271214
9744,-0.3539381343271214
5217,-0.3539381343271214
17279,-0.3539381343271214
3650,-0.3539381343271214
21035,-0.3539381343271214
31334,-0.3539381343271214
9011,-0.3539381343271214
3422,-0.3539381343271214
6939,-0.3539381343271214
23649,-0.3539381343271214
2377,-0.3539381343271214
34673,-0.3539381343271214
6263,-0.3539381343271214
5965,-0.3539381343271214
35369,-0.3539381343271214
20717,-0.3539381343271214
27082,-0.3539381343271214
11555,-0.3539381343271214
27626,-0.3539381343271214
11001,-0.3539381343271214
9238,-0.3539381343271214
3387,-0.3539381343271214
632,-0.3539381343271214
17829,-0.3539381343271214
25061,-0.3539381343271214
31625,-0.3539381343271214
17162,-0.3539381343271214
14873,-0.3539381343271214
24242,-0.3539381343271214
21845,-0.3539381343271214
19377,-0.3539381343271214
29171,-0.3539381343271214
11279,-0.3539381343271214
2554,-0.3539381343271214
9142,-0.3539381343271214
4765,-0.3539381343271214
15656,-0.3539381343271214
25613,-0.3539381343271214
1181,-0.3539381343271214
3000,-0.3539381343271214
3922,-0.3539381343271214
5347,-0.3539381343271214
33433,-0.3539381343271214
25310,-0.3539381343271214
14477,-0.3539381343271214
29016,-0.3539381343271214
27962,2.825352520719812
16987,-0.3539381343271214
18527,-0.3539381343271214
833,-0.3539381343271214
14090,-0.3539381343271214
19169,-0.3539381343271214
31726,-0.3539381343271214
20132,-0.3539381343271214
23849,-0.3539381343271214
10569,-0.3539381343271214
21358,-0.3539381343271214
23199,-0.3539381343271214
5491,-0.3539381343271214
22299,2.825352520719812
22060,-0.3539381343271214
30350,-0.3539381343271214
10341,-0.3539381343271214
18001,-0.3539381343271214
1547,-0.3539381343271214
22328,-0.3539381343271214
3656,-0.3539381343271214
42,-0.3539381343271214
8754,-0.3539381343271214
37395,2.825352520719812
33149,-0.3539381343271214
18840,2.825352520719812
38050,2.825352520719812
33950,2.825352520719812
15993,-0.3539381343271214
15606,-0.3539381343271214
652,-0.3539381343271214
5009,-0.3539381343271214
29952,-0.3539381343271214
29298,-0.3539381343271214
20321,-0.3539381343271214
36653,2.825352520719812
3380,-0.3539381343271214
13238,-0.3539381343271214
21938,-0.3539381343271214
5343,2.825352520719812
14953,-0.3539381343271214
28386,-0.3539381343271214
20807,-0.3539381343271214
8110,-0.3539381343271214
261,-0.3539381343271214
31715,-0.3539381343271214
